"gene","Bahti_H28","Bahti_H30","Bahti_H29","Bahti_H27","W1","W2","W4","W78","W5","W6","W10","W21","W30","W25","W26","W1332","W1351","W1343","W1321","W1312","W1344","W1336","W1337","W1335","W1314","W1319","W1341","Bahti_H19","W1330","Bahti_H16","Bahti_H18","W1350","W1308","Bahti_H15","W1324","W34","W1317","W1323","Bahti_H14","W27","W23","Bahti_H17","W1347","Bahti_H7","W31","Bahti_H12","W1333","W1325","W3","W1318","Bahti_H26","W24","W33","Bahti_H6","W29","W35","Bahti_H2","Bahti_H8","Bahti_H20","W13","W36","W18","Bahti_H13","W7","Bahti_H25","W37","Bahti_H24","Bahti_H10","RF4","W17","W1310","Bahti_H22","W22","W32","RF2","Bahti_H21","Bahti_H5","Greece2","W1340","W1326","W80","Greece1","W9","Bahti_H41","Bahti_H23","Bahti_H45","Bahti_H3","Greece3","W1322","Bahti_H1","product"
"GUT_GENOME000231_13_13",NA,NA,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276218611521418,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_14",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.117507886435331,NA,NA,NA,0.117507886435331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,0,0.117507886435331,NA,NA,NA,NA,0.117507886435331,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_15",NA,NA,NA,NA,NA,0.292604501607717,NA,NA,NA,NA,0.292604501607717,NA,NA,NA,0.438906752411576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,0,0,0,NA,0,0,0,0.292604501607717,0,NA,NA,0.292604501607717,0,NA,0.146302250803859,0,0,0,NA,0.438906752411576,NA,0,NA,NA,NA,NA,0,NA,0.292604501607717,0,NA,NA,NA,NA,NA,0,NA,0,0.146302250803859,NA,NA,0.146302250803859,NA,NA,NA,0,NA,NA,0,"hypothetical protein"
"GUT_GENOME000231_13_16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29003359462486,0.14501679731243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29003359462486,NA,NA,NA,NA,0.14501679731243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58006718924972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_17",NA,NA,NA,NA,0.288865546218488,0.577731092436977,0.288865546218488,NA,0.288865546218488,NA,1.15546218487395,NA,NA,0.192577030812326,0.288865546218488,0.0962885154061628,0.0962885154061628,0.0962885154061628,0.0962885154061628,0.0962885154061628,0.0962885154061628,0.144432773109244,0.0962885154061628,0.0962885154061628,0.0962885154061628,0.0962885154061628,0.0962885154061628,0.0962885154061628,0.0962885154061628,0.0962885154061628,0.0962885154061628,0.144432773109244,0.0962885154061628,0.0962885154061628,0.0962885154061628,NA,0.0962885154061628,0.0962885154061628,0.0962885154061628,NA,0.288865546218488,0.0962885154061628,0.0962885154061628,0.0962885154061628,0,0.0962885154061628,0.0962885154061628,0.0962885154061628,NA,0.0962885154061628,NA,0.288865546218488,NA,0.144432773109244,0.0962885154061628,0.385154061624651,0.144432773109244,0.144432773109244,0.0962885154061628,NA,0.206332533013206,NA,0.0962885154061628,NA,NA,NA,NA,0,NA,0.433298319327733,0.288865546218488,NA,NA,NA,0.144432773109244,NA,0.144432773109244,NA,0.288865546218488,0.288865546218488,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0962885154061628,"hypothetical protein"
"GUT_GENOME000231_13_18",NA,NA,NA,NA,0.157395883197703,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_19",NA,NA,NA,NA,0.132562277580071,NA,0,NA,NA,NA,NA,NA,NA,0.176749703440095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_20",NA,NA,NA,NA,0.0580256217030898,0.106380306455665,0,NA,0.212760612911329,NA,0.0265950766139161,NA,NA,0,0,NA,0.638281838733989,0.319140919366994,NA,0.319140919366994,0.638281838733989,NA,NA,NA,0.319140919366994,NA,NA,0.319140919366994,NA,NA,0.638281838733989,NA,0.319140919366994,0.319140919366994,0.319140919366994,NA,0,NA,0.638281838733989,NA,0.159570459683497,0,NA,NA,0,0,0.319140919366994,NA,NA,NA,NA,NA,0.159570459683497,NA,0,0,0,0.319140919366994,0.319140919366994,NA,0,NA,0,NA,NA,NA,NA,0,NA,0.0425521225822659,NA,NA,NA,NA,NA,NA,0,NA,NA,0.638281838733989,NA,NA,NA,NA,NA,NA,0.159570459683497,NA,NA,0.319140919366994,"hypothetical protein"
"GUT_GENOME000231_13_21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573660714285713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0464942098288876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158080313418218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Streptopain"
"GUT_GENOME000231_13_23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flavastacin"
"GUT_GENOME000231_13_25",NA,NA,NA,NA,0.338028169014085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112676056338028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_26",NA,NA,NA,NA,0,0.182854537163703,NA,NA,0.548563611491109,NA,0.164569083447333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0210986004419657,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Putative pyridoxal phosphate-dependent acyltransferase"
"GUT_GENOME000231_13_28",NA,NA,NA,NA,0,0.142307692307692,NA,NA,NA,NA,0,NA,NA,NA,0.0948717948717947,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0.284615384615384,NA,0.0948717948717947,NA,NA,NA,0.18974358974359,NA,NA,NA,NA,0.0474358974358973,NA,NA,NA,NA,NA,NA,0,NA,0.113846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_29",NA,NA,NA,NA,0.0956439393939391,NA,NA,NA,NA,0,0.0409902597402596,NA,NA,NA,0.143465909090909,NA,NA,NA,NA,NA,0.0717329545454543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0956439393939391,0,NA,NA,0.156508264462809,NA,NA,NA,NA,NA,NA,0.0717329545454543,NA,NA,0,0.0717329545454543,NA,NA,NA,NA,0.143465909090909,NA,NA,NA,NA,NA,NA,NA,NA,0.0573863636363635,NA,NA,NA,NA,0.191287878787878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_30",NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0841067285382829,NA,NA,NA,NA,NA,0.0672853828306263,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168213457076566,NA,0.112142304717711,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,0.0672853828306263,NA,NA,NA,0.134570765661253,NA,0.0841067285382829,NA,0,0.0841067285382829,NA,NA,NA,NA,NA,NA,0.336426914153132,NA,0,NA,NA,NA,NA,0.336426914153132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"hypothetical protein"
"GUT_GENOME000231_13_31",NA,0,NA,NA,0.19249489715811,0.144371172868583,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0412489065338807,0,NA,0.057748469147433,0.0288742345737165,0,NA,0,NA,0,0,0,0,0,0.057748469147433,NA,0.0481237242895275,0,0,NA,NA,0.0412489065338807,0.0481237242895275,NA,0.288742345737165,0.0721855864342912,0,0,0.096247448579055,0,0.0288742345737165,NA,NA,0.06416496571937,NA,0.123746719601642,NA,0,NA,0,0,0.096247448579055,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0.0787479124737723,0.0481237242895275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"hypothetical protein"
"GUT_GENOME000231_13_32",NA,NA,NA,NA,0.491726990692865,0.218545329196829,0.327817993795244,NA,0.327817993795244,NA,0.273181661496036,NA,NA,NA,0.151300612520882,NA,0.327817993795244,NA,NA,NA,0.491726990692865,NA,NA,NA,NA,NA,NA,0.327817993795244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327817993795244,NA,NA,0,NA,0.327817993795244,NA,NA,NA,NA,0.163908996897622,NA,NA,0.327817993795244,0.163908996897622,NA,0.327817993795244,NA,NA,0.143420372285419,NA,NA,NA,NA,NA,NA,0.327817993795244,NA,0.187324567882996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.327817993795244,"hypothetical protein"
"GUT_GENOME000231_13_33",NA,NA,NA,NA,0,0,0.244725738396625,NA,0.183544303797468,NA,0.183544303797468,NA,NA,NA,0.0734177215189874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183544303797468,0.0734177215189874,NA,NA,NA,0.0917721518987342,0.0734177215189874,NA,NA,NA,NA,NA,NA,NA,NA,0.146835443037975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_34",NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_35",NA,NA,NA,NA,0,0,0.0545587162654997,NA,0.0272793581327498,NA,0.0272793581327498,NA,NA,0,0.0818380743982495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0467646139418568,NA,NA,NA,0.0467646139418568,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0755428379060765,NA,NA,NA,0,0.0755428379060765,NA,NA,NA,NA,NA,NA,NA,NA,0.201447567749537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_36",NA,0,NA,NA,0,0,0,NA,0.0348402447314751,NA,0.0696804894629502,NA,NA,0,0.0929073192839336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.0696804894629502,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0696804894629502,0.0929073192839336,NA,NA,NA,NA,0.0929073192839336,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_37",NA,NA,NA,NA,0.612546125461255,NA,NA,NA,0.306273062730627,NA,0.306273062730627,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153136531365314,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.153136531365314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_38",NA,NA,NA,NA,0.058365890946152,0.0897936783786955,0.043774418209614,NA,0.109436045524035,NA,0.0448968391893477,NA,NA,NA,0.112242097973369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0875488364192281,NA,NA,NA,0.0972764849102534,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0224484195946738,0.132649752150346,NA,NA,NA,0.29182945473076,0.122875559886636,NA,NA,NA,NA,NA,NA,NA,NA,0.0817122473246129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_39",NA,NA,NA,NA,0,0.0555555555555556,0,NA,0,NA,0,NA,NA,NA,0.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0666666666666667,NA,NA,NA,0.0833333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0666666666666667,0.111111111111111,NA,NA,NA,NA,0.0952380952380953,NA,NA,NA,NA,NA,NA,NA,NA,0.133333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_40",NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0814238952536825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268901927912823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Adenosine deaminase"
"GUT_GENOME000231_13_42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425455589037163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_48",NA,NA,NA,NA,NA,0.0984713122890602,0,NA,NA,0,0.0590827873734361,NA,NA,0.295413936867181,0.03282377076302,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.0984713122890602,NA,NA,NA,0.295413936867181,NA,NA,NA,NA,NA,NA,0.14770696843359,NA,NA,0.14770696843359,0.03282377076302,NA,NA,NA,0.0492356561445301,0.029541393686718,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lactococcin-G-processing and transport ATP-binding protein LagD"
"GUT_GENOME000231_13_49",NA,NA,NA,NA,0.0961403508771927,0.216315789473684,0.0961403508771927,NA,0.104880382775119,0,0.108157894736842,NA,NA,0.0961403508771927,0.0865263157894735,0,0,0,0,0,0.104880382775119,NA,NA,0,NA,0,0,0.0576842105263156,NA,NA,0.0824060150375938,NA,0.576842105263157,0,NA,NA,0,NA,0,NA,0.173052631578947,0.0480701754385963,0,0,0.0887449392712548,NA,0.115368421052631,NA,NA,0,NA,0.173052631578947,NA,0,0,0.0865263157894735,0.0961403508771927,0.144210526315789,NA,0,0.0865263157894735,NA,0.0412030075187969,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0576842105263156,NA,NA,NA,NA,NA,0.288421052631578,0.0576842105263156,"hypothetical protein"
"GUT_GENOME000231_13_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_51",NA,NA,NA,NA,NA,0.170930232558139,0.854651162790696,NA,0.22157622739018,NA,0.162790697674418,NA,NA,0.341860465116278,0.237403100775193,NA,NA,NA,NA,NA,0.22157622739018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284883720930232,NA,NA,NA,0.284883720930232,NA,1.13953488372093,NA,NA,NA,NA,0.284883720930232,NA,NA,0.142441860465116,0.427325581395348,NA,0,NA,0,0.569767441860464,NA,NA,NA,NA,NA,NA,0,NA,0.284883720930232,0.569767441860464,NA,NA,NA,0.569767441860464,NA,NA,NA,NA,NA,NA,NA,0.284883720930232,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
"GUT_GENOME000231_13_52",NA,0,NA,NA,0,0,0.275992438563327,NA,0.183994959042218,0.183994959042218,NA,NA,NA,NA,NA,0.137996219281663,0.137996219281663,0.137996219281663,0.275992438563327,0.137996219281663,0.183994959042218,0.137996219281663,NA,0.137996219281663,NA,0.275992438563327,0.137996219281663,0.137996219281663,NA,0.275992438563327,0.275992438563327,0.275992438563327,0.137996219281663,0.137996219281663,NA,NA,0.275992438563327,NA,0.137996219281663,NA,0.275992438563327,0,0.275992438563327,0.137996219281663,NA,0.137996219281663,0.275992438563327,NA,NA,0.137996219281663,NA,0.275992438563327,NA,0.137996219281663,0,0.183994959042218,0.275992438563327,0.183994959042218,NA,0,0.183994959042218,NA,0.275992438563327,NA,NA,NA,NA,0.275992438563327,NA,0,0.137996219281663,NA,NA,NA,0.275992438563327,NA,0.275992438563327,NA,0.275992438563327,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.137996219281663,"hypothetical protein"
"GUT_GENOME000231_13_53",NA,NA,NA,NA,NA,0.141770011273957,0,NA,0.567080045095829,NA,0.0945133408493047,NA,NA,0.283540022547914,0.0708850056369785,0.567080045095829,0.567080045095829,0.567080045095829,0.567080045095829,0.567080045095829,0.567080045095829,0.567080045095829,0.283540022547914,0.567080045095829,0.567080045095829,0.567080045095829,0.567080045095829,0.567080045095829,NA,0.567080045095829,0.567080045095829,0.283540022547914,0.567080045095829,0.567080045095829,NA,NA,0.567080045095829,NA,0.567080045095829,NA,0.425310033821871,NA,0.567080045095829,0.567080045095829,0.425310033821871,0.567080045095829,NA,NA,NA,0.567080045095829,NA,0.425310033821871,NA,NA,0.236283352123262,0.0945133408493047,NA,0.567080045095829,NA,0.141770011273957,0.0708850056369785,NA,0.567080045095829,NA,NA,NA,NA,NA,NA,0.0708850056369785,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.283540022547914,NA,NA,NA,NA,NA,NA,0.567080045095829,"hypothetical protein"
